año_comercial,tramo_según_ventas_5_tramos,región_del_domicilio_o_casa_matriz,número_de_empresas,ventas_anuales_en_uf,número_de_trabajadores_dependientes_informados,renta_neta_informada_en_uf,trabajadores_ponderados_por_meses_trabajados,número_de_trabajadores_dependientes_de_género_femenino_informados,trabajadores_de_género_femenino,trabajadores_de_género_femenino_ponderados_por_meses_trabajados,número_de_trabajadores_dependientes_de_género_masculino_informados,renta_neta_informada_en_uf_trabajadores_de_género_masculino,trabajadores_de_género_masculino_ponderados_por_meses_trabajados,número_de_trabajadores_a_honorarios_informados,honorarios_pagados_informados_en_uf,trabajadores_a_honorarios_ponderados_por_meses_trabajados,número_de_trabajadores_a_honorarios_de_género_femenino_informados,honorarios_pagados_informados_a_trabajadores_de_género_femenino_en_uf,trabajadores_a_honorarios_de_género_femenino_ponderados_por_meses_trabajados,número_de_trabajadores_a_honorarios_de_género_masculino_informados,honorarios_pagados_informados_a_trabajadores_de_género_masculino_en_uf,trabajadores_a_honorarios_de_género_masculino_ponderados_por_meses_trabajados
2016,Mediana,Región de Coquimbo,721,33625048.03,43594,6396060.90627262,25848.989796255,15517,2580691.525520724,10136.9966456523,28028,3814595.617972143,15708.3263465703,12488,1114948.129773194,4524.495883074,4913,422294.6870226786,1907.7483342385,7575,691423.7723750619,2616.0808660178
2016,Mediana,Región de Valparaíso,2394,113566438.94,108132,14525815.35526278,63077.4740557697,37179,4748144.98516776,22724.2415392887,70729,9775418.795619177,40346.4826212129,29926,2184947.19016756,9496.0728508124,11675,759288.6316894211,3823.7458978801,18251,1423870.074765915,5671.9103154299
2016,Mediana,Región del Libertador Gral. Bernardo O’Higgins,1059,50512037.61,71885,7676250.172395546,35043.5628272117,29070,2938839.890254427,13855.9916152466,42639,4737228.281258675,21185.6545229477,11532,1135694.802536466,3605.4127523079,4839,460549.3564637716,1650.6651032391,6693,674376.1331282284,1953.1643471549
2016,Mediana,Región del Maule,1198,54721261.72,81344,6605579.859884665,36743.2259162115,28507,2149296.31158967,12296.5745020093,52726,4456007.248161559,24445.7347549993,16094,768787.5945513711,4218.4109762497,6003,248623.7317063724,1612.9145384139,10091,520163.8577906975,2605.4964531465
2016,Mediana,Región del Biobío,1752,81784534.49,116142,14162015.19542454,63604.3865667273,36795,4780577.694553697,21676.8242930907,79241,9379695.044149715,41922.6456094554,27190,1690181.687282408,7768.40724355,10354,584364.1077877651,3197.329812846,16836,1105817.584705457,4571.077427965
2016,Mediana,Región de La Araucanía,955,44341559.46,56569,6735121.784890686,31204.735525357,18420,2543366.293017225,11022.0791067308,38057,4191486.626764017,20181.2399114587,14021,910142.4627851556,3942.9951531097,5263,356183.4978842864,1624.4981775745,8758,553647.3101563145,2317.996963993
2016,Mediana,Región de Los Lagos,1128,53267903.95,65872,6662266.72101727,32357.5652926177,23289,1972599.171342619,10685.2432981062,42361,4689192.09807784,21669.4054083135,13936,737789.6424776022,3607.9951215996,4881,227325.1775887587,1354.7483032272,9055,510419.8982220172,2252.3301734362
2016,Mediana,Región Aisén del Gral.Carlos Ibáñez del Campo,114,*,6345,*,3490.4983255871,1894,171499.29228893,1206.5828999908,4439,*,2283.915425834,1514,*,342.2494537532,495,*,107.1664880811,1019,*,235.0829639884
2016,Mediana,Región de Magallanes y de la Antártica Chilena,264,12409008.57,11574,1013728.95007448,6865.8305732004,4355,340016.4398656191,2628.665643383,7196,673597.3055001588,4235.8315921985,4234,277596.2775099345,1150.2484981562,1448,88247.2633665303,419.249476283,2786,189318.297266977,729.9990163884
2016,Mediana,Región Metropolitana de Santiago,17752,862667309.92,795964,129868695.6335723,433991.5463332934,299240,42619120.47737949,166242.8414753373,494408,87210030.54998362,267677.7055117207,351091,23519780.73087413,91542.2936225777,158422,8966536.099124733,40899.3610393985,192669,14537533.30072216,50615.7659427153
2016,Mediana,Región de Los Ríos,355,16367939.86,21902,2124858.358816555,10834.0774629873,7660,640108.4155030372,3484.7478791514,14222,1484735.719317715,7349.3296149737,5234,324641.1459835592,1353.8314986968,1861,102679.7688162002,493.4160137747,3373,221918.6155873313,860.3321498485
2016,Mediana,Región de Arica y Parinacota,175,8231144.71,10469,1656724.35253251,6837.2477925649,4935,810269.217558517,3491.1658548853,5530,846453.467643774,3345.9986974577,3205,303974.1627755636,1104.9156053693,1348,118285.5315895036,515.4162418097001,1857,185688.6312437113,589.4993646639
2016,Mediana,Región de Ñuble,454,21480318.33,31069,3505903.998401717,16168.7417214809,12320,1384847.551228058,6049.8299091909,18741,2120453.368550591,10117.2451469818,5393,433567.0610334137,1787.1648252869,2380,187442.48872609,866.4158463434001,3013,246124.5740172885,920.7489957389
2016,Grande,Sin Información,5,*,0,*,0.0,0,0.0,0.0,0,*,0.0,0,*,0.0,0,*,0.0,0,*,0.0
2016,Grande,Región de Tarapacá,397,145214241.09,29584,4985402.915289181,18367.160142097,8881,1333033.003943924,6254.4150202018,20395,3652303.353840641,12112.4118198279,7362,589488.7983677117,2304.4141372176,3109,198518.5225971839,948.3322604157,4253,390970.2692377034,1356.0818775376
2016,Grande,Región de Antofagasta,270,257049756.57,65674,23291756.96167449,44192.9870367488,15945,4526786.97543075,11929.9138520167,49619,18763847.54433451,32259.9897252263,13736,1181616.087178165,4314.0782718104,6252,464153.8932917727,2089.9977432278,7484,717308.0816768268,2222.9139641008
2016,Grande,Región de Atacama,89,67946631.64,22644,7053478.6450909,14251.2448711638,3245,826864.9190100371,2212.7493609303,19298,6226150.0375169,12037.4122123823,3493,330224.0270458363,948.6654417995,1127,81342.6337151881,315.1662582763,2366,248881.394967179,633.499187603
2016,Grande,Región de Coquimbo,243,135157251.26,53662,11142825.25538803,31609.4043861119,14232,2409449.94330157,8889.9134922266,39176,8727395.442419741,22714.6573810671,9921,700441.19179515,3076.329940211,3641,237651.3607094599,1247.2487828741,6280,462788.0234985036,1828.9978038097
2016,Grande,Región de Valparaíso,941,744403750.87,213844,48987298.64891895,141889.7081147672,64666,12492926.77692822,43402.237126583,148238,36488276.84381783,98477.1372613592,54116,4165353.029513881,15830.9810435135,22338,1393023.722571498,6530.9921330473,31778,2770740.924461547,9296.5721426173
2016,Grande,Región del Libertador Gral. Bernardo O’Higgins,424,313323946.83,132617,19071040.65502885,70110.631841226,50055,4805515.210135247,23852.9851481243,81628,14265028.04481754,46254.9799274102,13907,915425.380054473,3673.3285491346,5931,272801.4026969869,1503.581264929,7976,642520.0823608974,2168.8306207641
2016,Grande,Región del Maule,394,220387522.09,113545,12783700.91857814,52925.7994647699,42077,3475966.257760138,18340.653235886,71252,9307142.12349165,34583.5628648096,18296,1222923.064768473,4836.4102757372,7387,435033.262403691,2006.2474232916,10909,787889.8232009965,2830.1628612627
2016,Grande,Región del Biobío,590,473590517.81,157406,33370546.14519802,102119.5508632123,43708,7974032.299461378,29064.5744331065,113283,25393588.49442608,73050.1429914339,61502,4347674.269285754,19098.0613644444,27511,1732155.722462822,8741.656703569,33991,2614077.153163621,10353.6544816214
2016,Grande,Región de La Araucanía,278,116623412.26,88197,11739089.70777249,48734.8941489684,25265,3439154.882635949,14950.3274313674,62697,8296827.025287889,33778.6506105797,20686,1392262.019481387,5928.5759069097,9006,542065.7061410949,2612.3300909267,11680,850055.1693030888,3315.9125683279
2016,Grande,Región de Los Lagos,415,385567231.61,109721,17260300.55208688,62595.1405297096,34860,4079207.956528485,19132.4913911514,74467,13179849.39242898,43458.5657892214,20589,1188550.755716681,5601.4928836302,8365,380827.5004517383,2396.413804012,12224,806891.1333946168,3203.1624318156
2016,Grande,Región Aisén del Gral.Carlos Ibáñez del Campo,30,*,5638,*,3656.165530673,2055,204622.90412961,1288.5828664209,3482,*,2367.5826785462,995,*,255.5829651386,317,*,100.99987863,678,*,154.5830847165
2016,Grande,Región de Magallanes y de la Antártica Chilena,130,71219348.85,25685,3931020.63156031,15891.9944401655,8927,1066727.617509388,5740.581493613,16543,2863284.02115346,10149.3294920685,7262,533399.916365205,1872.0808046647,3140,207766.5793009716,844.5822481327,4122,325223.3093521034,1026.0818894377
2016,Grande,Región Metropolitana de Santiago,10288,15550214857.02,3455287,883336399.8241763,2102190.80695704,1335706,258608897.036597,830421.704008987,2101346,624314112.326494,1271488.854552954,1081067,56062729.95774622,404151.2154756208,667344,22333537.25426606,281515.4453027362,413723,33682132.59699462,122562.2718220887
2016,Grande,Región de Los Ríos,109,59976750.8,23407,4944853.912094983,14818.078534141,6787,1193828.52552664,3965.6651830265,16577,3744177.662913296,10849.0801306534,8204,637089.0092355667,2742.4972327542,3444,247510.4145723532,1188.5821719759,4760,389578.5956551046,1553.9150816447
2016,Grande,Región de Arica y Parinacota,44,39037318.63,10379,2351329.56519599,7123.331471462399,3202,547934.9154659801,2308.4995219693,7138,1803394.67252279,4814.8319606888,5025,397758.2049507773,1579.4149081582,2217,170433.791062971,732.0825517646999,2808,227324.4069539113,847.332331971
2016,Grande,Región de Ñuble,129,36080357.43,33467,3458826.05254892,17020.4908619343,11912,969149.284454133,5521.2464361315,21504,2489676.77160112,11499.2443715481,4839,245992.2505371153,1229.1649133042,1806,64128.2237259797,436.4993381785,3033,181864.0243723862,792.6655801481
2017,Sin Ventas/Sin Información,Sin Información,941,0,209,13312.451796976,85.1665977531,82,5612.870988810701,31.333299562,125,7416.1993974233,53.8332975648,41,781.815085144,9.9999839066,21,585.2234441676001,6.8333259225,20,196.5916278719,3.1666579393
2017,Sin Ventas/Sin Información,Región de Tarapacá,3224,0,10177,2527007.859702089,7028.331544279999,5266,1325941.006412313,3849.4991624482,4870,1200334.622918062,3178.749138432,5478,704947.297529619,2258.3315077925,2471,290908.4533091398,1037.165801425,3007,414038.8427217166,1221.1657116755
2017,Sin Ventas/Sin Información,Región de Antofagasta,5344,0,10000,3526532.239147798,7929.7486973252,6424,2080385.653596713,5173.665931362,3529,1446146.549259286,2756.0828673752,5089,764095.9330599409,2166.7482426388,2584,392169.080370719,1199.0824529209,2505,371926.8604699649,967.665797407
2017,Sin Ventas/Sin Información,Región de Atacama,2929,0,4537,1211685.233710315,3595.2493405055,2825,751427.1975181341,2332.1663506058,1701,460258.0356719921,1263.0830418564,3559,362537.0925935701,1466.9988715208,1722,164093.5868012407,781.9994394747,1837,198409.9248693368,684.9160579254
2017,Sin Ventas/Sin Información,Región de Coquimbo,6932,0,15345,4106223.162364653,11840.5810304955,9350,2264388.603116305,7416.9151592286,5971,1841784.758574945,4422.6657605055,8665,958875.9195195788,3573.9970606142,4025,436173.6711930309,1774.5819922058,4640,520268.4851108871,1797.7484141864
2017,Sin Ventas/Sin Información,Región de Valparaíso,22507,0,87792,27530407.6670436,71287.6571273793,41283,11829114.20558025,32679.6609903346,46252,15700457.31608061,38605.1623905967,26829,3072937.077922953,10303.6576206018,11805,1167829.380762432,4884.7460642531,15024,1902674.993739326,5415.661597723
2017,Sin Ventas/Sin Información,Región del Libertador Gral. Bernardo O’Higgins,10352,0,17371,4220211.969662408,13709.9974486953,10687,2605927.9987384,8651.4984512818,6585,1614283.976603521,5058.4989917861,7356,672441.6218197955,2716.664220725,3216,264955.2895376838,1283.5822841924,4140,407486.339728762,1433.0819247329
2017,Sin Ventas/Sin Información,Región del Maule,13792,0,43797,11745307.42716638,34527.4939255524,28541,7299078.255476849,22771.6629265264,15227,4446217.12753519,11755.6645550095,13777,1369959.773223266,5636.1618149553,6941,688878.6288254142,3080.9142109197,6836,680549.2294330329,2554.6642908049
2017,Sin Ventas/Sin Información,Región del Biobío,14956,0,65861,16555987.5926536,52785.0747444453,43991,10578434.68711256,35672.4946516344,21744,5977350.59647812,17111.9970011591,24093,2655885.987655814,10376.8250477943,12803,1377898.89239374,5905.2456183575,11290,1277987.092348993,4471.5793634892
2017,Sin Ventas/Sin Información,Región de La Araucanía,9922,0,27149,7068186.870031064,20218.1619805745,16693,4094221.120135522,12509.9139557604,10531,2973871.033448884,7707.9982065174,10561,1269089.161700884,4290.7462923664,4706,554457.8877537141,2083.9983541332,5855,714631.2683814849,2206.7479543476
2017,Sin Ventas/Sin Información,Región de Los Lagos,10083,0,19968,4831902.119228354,15459.0802352052,12284,2892613.008215112,9718.748189227,7599,1938417.629764983,5739.1654773671,9849,831024.205603898,3544.7467563143,4229,337102.9434358488,1597.4152743446,5620,493785.0447079503,1947.164809582
2017,Sin Ventas/Sin Información,Región Aisén del Gral.Carlos Ibáñez del Campo,1193,0,2169,419159.989610475,1598.9162605094,1271,222962.9426433449,986.1664509726,894,196197.047460965,612.7498112316,2223,245372.5936222496,1239.0828206979,1016,110302.7258308448,604.9164427368,1207,135069.8693615842,634.1663798383
2017,Sin Ventas/Sin Información,Región de Magallanes y de la Antártica Chilena,1983,0,1955,494002.631936673,1397.4163973823,1079,230580.0058720919,758.6665270026999,873,263422.629124238,638.749863864,1630,162084.273772284,517.8327842479,671,56763.2533270183,238.4997707295,959,105321.0207190171,279.3330096748
2017,Sin Ventas/Sin Información,Región Metropolitana de Santiago,117299,0,394661,150641197.9737301,331191.8797433815,173966,63409784.40843962,142460.7315826212,219469,87214270.40842469,188716.7326737476,145649,23202266.12992987,59973.53610185821,67360,9971373.657782434,29326.4782220054,78289,13220282.18494432,30626.3074291245
2017,Sin Ventas/Sin Información,Región de Los Ríos,3886,0,8268,2009465.588649616,6275.3321050569,5022,1150082.975733957,3842.6658841893,3185,859187.5311122638,2431.6662316733,4382,448547.0995337837,1883.4986215562,2112,203675.1330621519,1015.0826783308,2270,244871.9652239279,868.4159311296
2017,Sin Ventas/Sin Información,Región de Arica y Parinacota,3054,0,4558,560696.551959349,3015.9991151612,2871,298886.0307686583,1882.4995263138,1681,261720.5930249032,1132.4996472769,2017,161710.6278955979,646.1659839015,855,62582.0086450241,276.416376321,1162,99128.6164393955,369.7496025112
2017,Sin Ventas/Sin Información,Región de Ñuble,5263,0,19873,4920560.209329401,16053.330772464,12818,3163992.708391034,10514.4984208647,7006,1756469.910994135,5538.8324390351,6459,650889.8905176587,2620.5810666502,3205,306859.5888683157,1406.9988873884,3254,344030.3050001177,1213.5821798286
2017,Micro,Sin Información,214,68062.95999999999,0,0,0.0,0,0.0,0.0,0,0,0.0,3,9.6141003967,0.4999989866000001,1,0.5716814399,0.0833330005,2,9.0424189568,0.4166659861
2017,Micro,Región de Tarapacá,13343,6696994.33,10236,1057193.746361962,6053.0809798464,4882,592079.1859412405,3303.6656786073,5338,465004.6165666445,2748.4985839101,10887,440239.3475688298,5172.5799981698,5510,198303.9685309382,2704.0815998676,5377,241935.3793392395,2468.4983986795
2017,Micro,Región de Antofagasta,21460,12477840.83,14865,2457355.814281497,9116.6633785115,7553,1431642.303031171,5203.1652411238,7271,1024824.960849901,3906.1647638183,18729,728113.5685179872,8953.7444278661,10697,348749.293984594,5638.4135552105,8032,379364.2777299684,3315.3308601861
2017,Micro,Región de Atacama,11460,5854725.34,13879,3280796.83544329,9596.6641973893,8092,1986647.544193717,6131.748853831399,5770,1293309.594422213,3463.4153665108,10407,506133.2398383245,5596.5804926226,5389,250957.3513430362,3034.3319132962,5018,254722.2797189293,2561.9152412535
2017,Micro,Región de Coquimbo,30693,15526175.1,23596,2541467.31734672,13191.0777870385,10284,1284269.113849264,6586.8312013165,13307,1257031.295188755,6604.079873226,25330,981706.3958736664,14037.9932913277,12435,450010.8600558112,7221.2467204238,12895,531126.8614876331,6814.9965291403
2017,Micro,Región de Valparaíso,71703,39059648.91,62952,6561516.826937027,36003.2349186664,28251,3415816.260207666,18066.9940147506,34593,3144010.022736273,17932.2409512242,62280,2222874.035278489,30569.2316583127,32600,1038336.14083779,17155.5739261668,29680,1183432.104378069,13412.4910989422
2017,Micro,Región del Libertador Gral. Bernardo O’Higgins,40745,22259097.06,45709,4819050.658387441,23442.4051724159,18945,2546687.233135592,11280.7458477477,26636,2271952.859748721,12160.4926841495,31274,1300906.041385895,16320.4077341573,16237,606809.6007281583,8977.4954369778,15037,693979.1743244169,7340.078956114
2017,Micro,Región del Maule,51060,25807319.9,40207,4596052.268564779,23618.2409307623,16332,2365106.434922304,10716.9134142401,23824,2229965.12872326,12898.9107177197,33196,1271334.474201291,17684.657555184,18121,548809.0050559057,10393.9951921853,15075,722525.4724797449,7290.6623726257
2017,Micro,Región del Biobío,56166,29698423.29,39577,4091659.07958953,22493.9071401594,14689,1977952.946439232,9968.4972530507,24801,2113243.959317321,12521.3267222222,47002,1439377.737707947,23107.4029004956,24637,685182.5990096458,13035.4930080364,22365,754187.0736444925,10071.7432235533
2017,Micro,Región de La Araucanía,37210,18934942.56,28281,3506907.201061879,16618.4934868743,12075,1830202.731734189,8024.1641665489,16147,1675900.453319289,8592.2458916051,29450,1167034.852953715,14681.2415052165,13804,525398.2328863726,7003.162671369701,15646,641636.6248683608,7678.0787954225
2017,Micro,Región de Los Lagos,38548,20760041.85,28526,2897257.622222378,16455.6601279715,10849,1352698.47211233,7160.6644989043,17617,1544428.984972127,9293.3289293253,31712,929757.0955921314,16281.2409459084,15353,428447.1345945092,8036.2455869049,16359,501036.8870066369,8244.2453598838
2017,Micro,Región Aisén del Gral.Carlos Ibáñez del Campo,6596,3257599.74,4999,647981.340833684,3412.9157094977,2823,358248.4841941474,2028.1661624671,2173,289732.8565382442,1384.7495643922,5812,321359.8167651155,2709.7482723112,2752,157369.383169896,1380.9991962561,3060,163990.4311581666,1328.7490821848
2017,Micro,Región de Magallanes y de la Antártica Chilena,8288,4787793.07,8892,623940.138757092,4930.6643503097,4282,302490.4299995514,2514.7489369193,4597,321449.7044983824,2415.9154249013,6571,257822.269933158,2968.0813816506,3504,117518.3757646978,1783.9990088379,3067,140249.6151344559,1183.9990452437
2017,Micro,Región Metropolitana de Santiago,271355,165490808.95,260297,44562053.56077901,165275.4465328963,135221,26095070.23117685,97217.3103628272,124449,18460744.78691338,68041.0524720865,289529,13897174.58247564,112419.4081874339,146060,6352927.796980971,59299.1206512745,143469,7540817.629653744,53109.5376747466
2017,Micro,Región de Los Ríos,16461,8463825.21,10448,870151.253483773,5946.2474428029,3801,376057.6662818978,2429.1658665135,6637,493909.9088699201,3516.9982837705,13522,347046.9318073288,6719.746185949301,6574,147431.8919553667,3444.9981644884,6948,199608.4487931631,3274.581345127
2017,Micro,Región de Arica y Parinacota,11072,5332986.39,7245,395862.613075673,4123.8315395544,3132,177066.4227779892,1941.4992833133,4103,218723.2535787043,2181.2489229883,9256,215470.8598183546,5609.9141840491,4861,98014.4330252644,3099.665403672,4395,117456.4282025668,2510.2487856978
2017,Micro,Región de Ñuble,21430,10508690.64,14058,1530642.991676281,8284.079948304101,5660,723950.1996188685,3554.0820172522,8369,806624.6562851389,4729.9145966226,13078,538026.006313109,7225.746291551101,6701,264239.7560627845,3765.6648073595,6377,273786.2435551988,3460.0815062691
2017,Pequeña,Sin Información,36,258932.91,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2017,Pequeña,Región de Tarapacá,3175,24157940.69,29441,2518871.568026964,16565.2424621699,9923,922907.1427188172,6329.7477448837,19470,1595801.424888878,10234.7447185122,9646,668641.4905298658,3621.8302302342,3796,249365.1529086212,1526.2488051313,5850,419276.3375868066,2095.5814365532
2017,Pequeña,Región de Antofagasta,6240,44371161.8,57918,8263584.208350928,33595.9023719259,22862,3733028.235148717,15327.0785471784,34969,4527637.903533373,18248.157203245,20755,1580788.076845882,8046.6599430631,9704,732531.3269777396,4169.8302466449,11051,848113.3444164502,3875.9130571885
2017,Pequeña,Región de Atacama,2605,17814004.39,26522,2439788.28093528,12839.7426897058,8659,888413.1703286642,4868.247875973,17827,1551165.448835017,7970.1614728299,8418,708152.7834686723,3485.2473809222,3303,256344.2767533385,1463.4989681507,5115,451808.5075788451,2021.7484024564
2017,Pequeña,Región de Coquimbo,6321,43630668.99,80416,7687404.498597559,41710.3118252439,29916,3509513.658435384,17704.1596208388,50419,4177356.662394738,24002.6523904405,20248,1394720.718778598,8189.3270428995,8558,541973.2053360017,3713.9974193011,11690,852120.1072755384,4474.1630245618
2017,Pequeña,Región de Valparaíso,17544,123776043.76,178337,17177979.83569405,96990.4542258475,64215,6545403.202588136,37828.3180897408,113847,10630371.76326737,59153.1362098986,61326,3861658.354799273,22118.6470834583,27414,1525555.760068058,10441.1579767245,33912,2335493.392569989,11676.1557705353
2017,Pequeña,Región del Libertador Gral. Bernardo O’Higgins,9452,64688286.4,132354,8725695.123727806,56945.2935660826,45583,3189182.448553842,19819.3196196018,86471,5536112.217807027,37123.0573070479,23909,1844114.469411605,9426.6593115133,10594,776203.7254974049,4510.913477999,13315,1067889.686522756,4915.6624642939
2017,Pequeña,Región del Maule,10519,73092498.94,137529,9144841.072881635,59726.0423294519,45411,3137587.410951059,19742.2365035126,92000,6006299.638721255,39980.0559102337,27610,1512872.016603987,10031.0745140542,11712,575504.0622978748,4779.9130654288,15898,937329.7616722932,5251.0781157966
2017,Pequeña,Región del Biobío,13562,96646548.42,145295,16223994.03928607,80471.1300675017,46784,6266944.359473408,29450.8230429213,98245,9956443.108556906,51019.0571306819,58542,3604279.667104705,19869.8971687508,24658,1329330.676944616,9300.1585693789,33884,2274644.78400271,10569.4885905662
2017,Pequeña,Región de La Araucanía,8158,56723892.84,83801,9721780.045698589,48309.1462108545,31046,4438769.670443445,20032.3268197088,52563,5282371.097406565,28273.3196534237,30921,2361071.324282497,11826.2397186367,13138,1014299.001906414,5299.578938706,17783,1346738.743675547,6525.8274027521
2017,Pequeña,Región de Los Lagos,9598,66683305.07,99828,14052877.09969587,60107.3935617768,37834,6310291.519827522,24780.2423585865,61861,7738529.575553853,35319.2349254061,32670,2132262.474426241,11859.2392436776,14074,928092.5778034116,5580.9954277432,18596,1204106.914570691,6277.9938129533
2017,Pequeña,Región Aisén del Gral.Carlos Ibáñez del Campo,1272,8763349.9,13191,1810931.209067396,7480.746732742599,5690,885064.4879119793,3470.4986767407,7490,925866.6984645856,4010.2480675261,4964,443166.5899860926,2138.6651206112,2084,212577.5371731599,1021.5826875828,2880,230560.7047088246,1116.0824512372
2017,Pequeña,Región de Magallanes y de la Antártica Chilena,2487,17235450.28,25426,2183114.769194929,15166.9939539172,10661,977658.1869725497,6781.4143362917,14719,1205049.684713124,8382.9963112467,9773,611689.7893506907,3058.7466879836,4081,238082.6788276538,1481.3319837674,5692,373590.1746445606,1577.331376681
2017,Pequeña,Región Metropolitana de Santiago,93324,697272503.96,856467,139479848.3016295,495719.9619361755,312467,55574360.60729904,196674.6822115303,542096,83873759.04664142,298973.2800703888,502677,36723086.23873851,158362.0813921489,228459,15226947.37967062,75136.8405617639,274218,21480443.0293014,83195.3240509003
2017,Pequeña,Región de Los Ríos,3458,23395227,39558,6417260.257939733,25375.658454609,16959,3188730.509440225,11484.6635784305,22493,3227732.682180319,13889.0784434517,13609,984596.0785708266,5256.2456507827,6068,416989.5229770524,2615.3314178793,7541,567606.5493489986,2640.9142291345
2017,Pequeña,Región de Arica y Parinacota,1930,13007773.62,25508,2999624.519633934,15996.3281593358,11183,1491870.5253092,7427.997867569999,14205,1507734.35064388,8568.0800455712,8561,612194.4339415379,3410.2471938513,3718,271946.5094178068,1603.8321585353,4843,340247.9321476352,1806.4150722708
2017,Pequeña,Región de Ñuble,4035,27090069.06,38432,3429059.088874251,20378.2403638016,13718,1297639.98903195,7032.8298758838,24691,2131265.267756268,13344.1605173529,9873,624591.6968412929,4086.7470182429,4310,254452.7316761265,1892.4987193168,5563,370138.9653480661,2194.2482933823
2017,Mediana,Sin Información,11,*,0,*,0.0,0,0.0,0.0,0,*,0.0,0,*,0.0,0,*,0.0,0,*,0.0
2017,Mediana,Región de Tarapacá,598,29363212.32,20423,2081818.67924224,11243.7448512379,6866,732999.808668013,4194.7484730682,13505,1348730.970514361,7047.6630740069,4549,311817.0450599749,1471.2484472977,1687,96178.6398144212,571.3327468632,2862,215638.4046339904,899.9157021022
2017,Mediana,Región de Antofagasta,767,34529532.73,37518,6700523.161839176,21591.0738610862,10790,1946378.622735804,6929.3309576141,26643,4753393.756401219,14657.1595668913,11556,1068654.812495065,3438.1626756534,4856,430222.499015641,1546.8316825987,6700,638423.9247570792,1891.2476910448
2017,Mediana,Región de Atacama,288,13510369.7,15682,2243606.481269455,8264.995767478,3184,542016.055481973,2051.9992840342,12485,1701588.162938091,6212.8298103746,2883,205512.1278255309,828.5823540678,997,65565.5344573294,312.8329969635,1886,139946.59416325,515.749356939
2017,Mediana,Región de Coquimbo,669,31458315.12,41064,6914774.53977587,25718.3242281283,15037,2712336.121627117,10035.9135280234,25953,4201936.444204548,15680.6606910596,13076,1234973.334017418,4915.1625104812,5256,491015.8903349727,2102.1649862753,7820,742999.565595728,2811.0808432949
2017,Mediana,Región de Valparaíso,2142,102178239.87,107894,14926352.54835354,62234.3066542191,35328,4762359.571439538,21754.825222165,72387,10159636.93670914,40475.0649312863,31136,2318352.603967113,9870.3223774701,12528,890785.8977069464,4166.3289036328,18608,1426996.63939039,5703.4934836715
2017,Mediana,Región del Libertador Gral. Bernardo O’Higgins,1010,46923479.76,65207,7698932.593572345,33024.3152306174,24771,2918946.156441377,12492.243039906,40053,4779737.581353972,20530.6555631801,9930,1006630.122720625,3384.4968321909,4167,448576.2252361053,1635.582098682,5763,557366.2923159758,1747.7480494561
2017,Mediana,Región del Maule,1154,53523741.22,80073,6644799.0366837,36344.726310356,27751,2024317.40786362,11887.2414809507,52168,4620028.818492979,24454.6514972442,12370,679797.8930736148,3384.5790088453,4316,202882.1908493726,1210.665151936,8054,476892.586887234,2173.7471858415
2017,Mediana,Región del Biobío,1682,77658198.65,108435,14798047.97184183,61260.4736025163,34283,5205225.004724389,20943.9089476913,73992,9591794.959602568,40314.8978388067,28139,1814369.564999549,8052.823530918,10688,629586.7327181338,3337.7462599701,17451,1184429.645698978,4714.8272472442
2017,Mediana,Región de La Araucanía,898,42091336.88,55058,6872240.744783257,30630.6531007396,17529,2527910.410012783,10497.9959568312,37445,4344199.104843704,20131.5737231456,12076,752523.9167520673,3328.2458503857,4424,278730.2911736666,1370.0818372932,7652,472917.6570014233,1957.2473395428
2017,Mediana,Región de Los Lagos,1097,51935599.41,67735,7555042.194694152,34125.6483656239,23573,2461346.812537324,11612.743594487,43883,5092962.01159428,22509.9881356924,14784,859513.400398796,3935.4114893266,5207,282087.2481150384,1453.1648846514,9577,577374.9429787124,2481.6632786697
2017,Mediana,Región Aisén del Gral.Carlos Ibáñez del Campo,114,*,5392,*,2997.9152696653,1501,131402.804273834,932.1663275071,3876,*,2064.915602386,1413,*,330.1661638775,411,*,102.7498528504,1002,*,227.4163092677
2017,Mediana,Región de Magallanes y de la Antártica Chilena,264,12535537.5,14773,2290992.019230009,9081.913473031,6247,1055658.592694402,4087.1653644476,8470,1235333.440516288,4994.7479535475,4251,306393.8719459265,1187.0817793867,1471,106051.144827956,439.2494618147,2780,200310.1040649126,746.8323226414
2017,Mediana,Región Metropolitana de Santiago,15976,774360502.53,760347,129676553.5714389,416514.3892446954,278416,41490152.29631842,154316.4293096063,479674,88166068.44944954,262152.0439331154,326856,22426944.94928318,87127.0520811295,145994,8512505.592390379,39059.1154648809,180862,13901428.71541548,48048.9365748329
2017,Mediana,Región de Los Ríos,349,16063021.78,20150,1969811.737158585,9995.1611081747,6712,545942.5142039416,3044.664701934,13421,1423869.22162747,6950.49635899,4987,296637.4079588023,1279.0815943436,1658,88859.9504904096,451.9160783276,3329,207777.4611042114,827.1655251673
2017,Mediana,Región de Arica y Parinacota,175,7834138.84,9338,1320877.283792744,5326.2476552019,2874,467121.392960712,1913.332723183,6462,853755.87709957,3412.9149664729,4358,381034.9055934778,1420.2485044039,1911,161458.9652422802,656.6659859453,2447,219575.9328005225,763.5824812765001
